row_id,source,cloverItemId,siteId,name,cloverCategory,siteCategory,queueStatus,recordType,confidence,suggestedCloverCategory,suggestedSiteCategory,priceCAD,stockQty,published,hasImage,hasDescription,brand,cleanNameFr,recommendedAction,reason,notes
527,site_product_clover,8RHRY8WB4ZYB2,9cf3332c-9d11-42be-9a86-24842606d78f,Z700 Aquatic Turtle Banquet Block 0.5oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,2.99,0,no,no,no,,Aquatic Turtle Banquet Block 0.5oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
528,site_product_clover,BW505MD6WNRN2,37c26559-e227-469a-882d-1e7863da4c65,Z700A Aquatic Turtle Banquet Block 1.4oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,5.49,0,no,no,no,,Aquatic Turtle Banquet Block 1.4oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
529,site_product_clover,EKD9XEE32QDW6,5d03dbde-fe36-4390-8926-5f7b6079abb9,Z704 Natural Aquatic Turtle Food - Growth Formula 30oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,23.99,0,no,no,no,,Natural Aquatic Turtle Food - Growth Formula 30oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
530,site_product_clover,A0NMDQAC4VCF4,a618796a-1910-4601-9f7a-05b1ebb4d2ef,Z7041 Natural Aquatic Turtle Food - Growth Formula 54oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,38.99,0,no,no,no,,Natural Aquatic Turtle Food - Growth Formula 54oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
531,site_product_clover,RAQZ9HNPQ3YH0,c386ad1d-9f20-4c51-a6ab-9ea4f850ce2f,Z710A Zoomed Tortoise Banquet Block,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,6.99,0,no,no,no,Zoo Med,Zoomed Tortoise Banquet Block,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
532,site_product_clover,R0Y68BJHE0C6W,f0a92b0a-92dc-42c2-b57c-92155b3e7b98,Z7121 Natural Box Turtle Food 20oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,16.99,0,no,no,no,,Natural Box Turtle Food 20oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
533,site_product_clover,FGYG96EWS2ZP0,00c5a68c-0b83-4838-b405-480c3aa59cc9,Z7141 Grassland Tortoise Food 15oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,11.99,0,no,no,no,,Grassland Tortoise Food 15oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
534,site_product_clover,RM8S0W0YQ4408,335ff109-0314-4093-b4d8-53c7c4a3b832,Z7151 Aquatic Turtle Food Maintenance Formula 12oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,12.00,0,no,no,no,,Aquatic Turtle Food Maintenance Formula 12oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
535,site_product_clover,VGSVSCGJ8M37M,9a45154f-1cdb-4cf9-b6ae-64ba39339189,Z7152 Aquatic Turtle Food Maintenance Formula 24oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,22.99,0,no,no,no,,Aquatic Turtle Food Maintenance Formula 24oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
536,site_product_clover,NVZTZ72XMA9KM,4da00a35-e5d6-4ff2-8ce8-89af6a76ad07,Z7153 Aquatic Turtle Food Maintenace Formula 45oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,32.99,0,no,no,no,,Aquatic Turtle Food Maintenace Formula 45oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
537,site_product_clover,0XE416468WKRE,71f6b73d-e7b8-4c6a-98fc-85746f910e4a,Z7161 Gourmet Aquatic Turtle Food 11oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,18.99,0,no,no,no,,Gourmet Aquatic Turtle Food 11oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
538,site_product_clover,S59M13ZV603WM,a36aa551-eebe-480a-b094-76e3c46e5cbd,Z7172 Reptisticks - Floating Aquatic Turtle Food 8 oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,14.99,0,no,no,no,,Reptisticks - Floating Aquatic Turtle Food 8 oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
539,site_product_clover,G54399AYSXFA4,1e4d2d3f-b34d-495b-9d3d-ebc8cb29ada4,Z7173 ReptiSticks Floating Aquatic Turtle Food 1lb 2oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,29.99,0,no,no,no,,ReptiSticks Floating Aquatic Turtle Food 1lb 2oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
540,site_product_clover,Z6J286GQXTV24,d0fea80d-23f4-46ab-aa0c-c8cc914a2c6f,Z7174 ReptiSticks Floating Aquatic Turtle Food  2.2lbs,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,53.99,0,no,no,no,,ReptiSticks Floating Aquatic Turtle Food  2.2lbs,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
541,site_product_clover,CFJNYN9260CQJ,28c15071-6b68-4692-bec4-8edc1bc27a54,Z719A Zoomed Grassland Tortoise Crumbles 16 oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,13.99,0,no,no,no,Zoo Med,Zoomed Grassland Tortoise Crumbles 16 oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
542,site_product_clover,JV33ANNRX2MBY,0fa4b781-ccb3-4cd9-a441-07c27b0e3903,Z721 CanO Superworm,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,6.99,0,no,no,no,,CanO Superworm,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
543,site_product_clover,B0539ZGX87W72,fecab601-0190-4ae5-a509-6c77ef8d75d8,Z726M Mini Mealies,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,8.49,0,no,no,no,,Mini Mealies,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
544,site_product_clover,1AH6GAWMCXT7P,246e2b6b-ca5a-417e-8b19-aade57d84679,Z730 Can O Bloodworm,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,8.49,0,no,no,no,,Can O Bloodworm,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
545,site_product_clover,E44PPEEEFF060,775486f7-d98a-465e-ab3d-bc4c33f2eb5f,Z730A Can O Cyclops,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,8.49,0,no,no,no,,Can O Cyclops,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
546,site_product_clover,F9FM63C65FSQC,8824bb36-c8fb-4b0d-93af-18895947db8e,Z731 Zoomed Red Shrimp 2.5 oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,10.99,0,no,no,no,Zoo Med,Zoomed Red Shrimp 2.5 oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
547,site_product_clover,2WXAFGCXGQNCR,0be556fe-b150-4adb-8567-209db8276a09,Z731A Red Shrimp 5 oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,17.49,0,no,no,no,,Red Shrimp 5 oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
548,site_product_clover,B2AWES7F4WFX6,9b94e96e-d5ee-4fd7-a554-200b1ca6f732,Z732A Pacman Frog Food 10oz.,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,16.99,0,no,no,no,,Pacman Frog Food 10oz.,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
549,site_product_clover,F45FSJRH5K6SA,32afe84d-62d7-43bf-9cc1-228ecf1ed140,Z734 Anolis Food 0.4 oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,8.99,0,no,no,no,,Anolis Food 0.4 oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
550,site_product_clover,H20QHKS773H7G,42087c4d-959f-4a4a-b913-6e7c1d9a4164,Z738 Axolotl & Aquatic Newt Food,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,6.99,0,no,no,no,,Axolotl & Aquatic Newt Food,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
551,site_product_clover,F8G7Z73MN2SWW,a1ee1c45-7362-43f2-b0e7-535dece986b6,Z741 Natural Iguana Food Juv.20 oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,13.99,0,no,no,no,,Natural Iguana Food Juv.20 oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
552,site_product_clover,CFDPWCRBPVJTE,60f72dfc-5cbb-4489-bc9e-50738f629f39,Z751 Natural Adult Iguana Food,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,11.99,0,no,no,no,,Natural Adult Iguana Food,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
553,site_product_clover,J1KT3P1H97M6A,c10624f2-05eb-4980-8b22-18d1445c8968,Z761 Bearded Dragon Food  Adult wet,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,6.99,0,no,no,no,,Bearded Dragon Food  Adult wet,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
554,site_product_clover,XPGPEXN2GHY1M,f40694da-e044-4541-82f3-b18bf7c4214e,Z763 Natural Juvenile Bearded Dragon Food,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,13.99,0,no,no,no,,Natural Juvenile Bearded Dragon Food,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
555,site_product_clover,Z3F7TX9G75APT,db7e8889-9512-440c-9b3b-c27fb5fc1930,Z768 Natural Adult Bearded Dragon Food,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,13.99,0,no,no,no,,Natural Adult Bearded Dragon Food,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
556,site_product_clover,XHPG4H440QS8Y,2aea065a-ec4f-4ba4-90ac-e325772069da,Z769 Blue Tongue Skink Food Crumbles 8oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,9.99,0,no,no,no,,Blue Tongue Skink Food Crumbles 8oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
557,site_product_clover,YZNDZSTHJ9FBJ,3bbd693d-d0de-4571-a545-0c5bed84e218,Z773 Crested Gecko Food Variety Pack,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,31.99,0,no,no,no,,Crested Gecko Food Variety Pack,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
558,site_product_clover,FC0SZKR9354BY,d5f627b5-e614-416d-9631-37866278cdc3,Z775B Crested Gecko Fodd Watermelon Flavor 8oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,33.99,0,no,no,no,,Crested Gecko Fodd Watermelon Flavor 8oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
559,site_product_clover,HRXGQXQ4JYNGJ,2bd64d71-92cd-416b-b96d-f9525e2f2060,Z776B Crested Gecko Food Tropical Fruit Flavor 8oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,33.99,0,no,no,no,,Crested Gecko Food Tropical Fruit Flavor 8oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
560,site_product_clover,TSD6D60BDYJ7A,5cca125c-7244-4c01-bf4a-925e7faa2e4e,Z778C Crested Gecko Food Blueberry 1lb,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,57.99,0,no,no,no,,Crested Gecko Food Blueberry 1lb,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
561,site_product_clover,5GS9VTYZ24MMY,ff0d6527-e14f-4eff-a787-96928dc21a1d,Z935 Zoomed Creatures Isopods Medley Food 1.4 oz,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,7.99,0,no,no,no,Zoo Med,Zoomed Creatures Isopods Medley Food 1.4 oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
562,site_product_clover,5546NRA3Z8TZY,7b0e9563-9abf-4fb9-a314-d74b509a0e0f,Z936 Zoomed Creatures  Isopod Banquet Block,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,2.99,0,no,no,no,Zoo Med,Zoomed Creatures  Isopod Banquet Block,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
563,site_product_clover,PY9BYT5W3AZ76,27f9e0f6-6d08-4de1-b6bd-5b37ca92c99c,Z937 Creatures Beetle Food,Nourriture,food_packaged,created,product,high,Nourriture,food_packaged,5.25,0,no,no,no,,Creatures Beetle Food,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
564,site_product_clover,728EGNGDZT4JR,9a974648-727a-4581-9233-d62aa4d6adbd,48905  Arcadia Pro Ceramic Lamp Holder,Lumiere,lighting,created,product,high,Lumiere,lighting,36.00,0,no,no,no,,Arcadia Pro Ceramic Lamp Holder,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
565,site_product_clover,4T3TY6D73WHW8,2207923d-1330-4df0-9925-af5921fba917,48931 Arcadia D3 Plus Forest Lamp T5,Lumiere,lighting,created,product,high,Lumiere,lighting,35.99,0,no,no,no,,Arcadia D3 Plus Forest Lamp T5,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
566,site_product_clover,7HG72ZHVNP60R,73a4a930-e07a-431e-806e-9ed814c6b18f,48940 Arcadia D3 Plus Desert Lamp T5 39W,Lumiere,lighting,created,product,high,Lumiere,lighting,38.99,0,no,no,no,,Arcadia D3 Plus Desert Lamp T5 39W,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
567,site_product_clover,RK17ADBRY9ERA,3e80d7e1-4522-4d9c-a7c2-a59e2a691aca,49011 Shadedweller Lamp T5 8W 2.4%,Lumiere,lighting,created,product,high,Lumiere,lighting,35.00,0,no,no,no,,Shadedweller Lamp T5 8W 2.4%,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
568,site_product_clover,WAMVMGT7TXM12,584cfed8-47b6-47cc-b62d-6c4d7ddec8b1,Arcadia Jungle Dawn LED Bar 51w RA51W,Lumiere,lighting,created,product,high,Lumiere,lighting,245.99,0,no,no,no,,Arcadia Jungle Dawn LED Bar 51w RA51W,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
569,site_product_clover,XRD869MXWQWZC,878422c4-ce4b-46dd-971a-a29dc6539460,PT2380 Exo Terra Ampoule et UVB 100 VHO T5 8W,Lumiere,lighting,created,product,high,Lumiere,lighting,39.99,0,no,no,no,Exo Terra,Exo Terra Ampoule et UVB 100 VHO T5 8W,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
570,site_product_clover,NZJ9AWJY8MHSG,4698cdd1-003b-4f70-8acd-5141535b9a24,PT2381 Exo Terra Ampoule et UVB 100 VHO T5 24W,Lumiere,lighting,created,product,high,Lumiere,lighting,39.99,0,no,no,no,Exo Terra,Exo Terra Ampoule et UVB 100 VHO T5 24W,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
571,site_product_clover,EN5NHQTTV1AME,31aed2ce-17e6-477b-ac3d-8f45eeaba055,PT2382 Exo Terra Ampoule et UVB 100 VHO T5 39W,Lumiere,lighting,created,product,high,Lumiere,lighting,39.99,0,no,no,no,Exo Terra,Exo Terra Ampoule et UVB 100 VHO T5 39W,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
572,site_product_clover,ESJR35ZR9A826,5fd438d9-8728-4ed0-baba-38c44672d9f5,PT2383 Exo Terra Ampoule et UVB 100 VHO T5 54W,Lumiere,lighting,created,product,high,Lumiere,lighting,39.99,0,no,no,no,Exo Terra,Exo Terra Ampoule et UVB 100 VHO T5 54W,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
573,site_product_clover,EN64531M0BXAJ,e57b1298-c8c4-45c7-9594-fba1b3b26b8f,PT2413 Exo Terra Terrasky LED Strip with Remote,Lumiere,lighting,created,product,high,Lumiere,lighting,124.99,0,no,no,no,Exo Terra,Exo Terra Terrasky LED Strip with Remote,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
574,site_product_clover,5VRMRW18X50X6,c03d6618-642c-4e36-bdba-7dc2ea17e093,PT2426 Exo Terra Ampoule et UVB 200 VHO T5 8W,Lumiere,lighting,created,product,high,Lumiere,lighting,39.99,0,no,no,no,Exo Terra,Exo Terra Ampoule et UVB 200 VHO T5 8W,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
575,site_product_clover,C4NTW6NHPK78G,b7b08b59-0aea-4067-b954-5a1dcd3546b3,PT2427 Exo Terra Ampoule et UVB 200 VHO T5 24W,Lumiere,lighting,created,product,high,Lumiere,lighting,39.99,0,no,no,no,Exo Terra,Exo Terra Ampoule et UVB 200 VHO T5 24W,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
576,site_product_clover,1X5N8T8HS2QCT,0ff9bd9a-0ec4-4bbd-84d6-384bb6e60e30,PT2428 Exo Terra Ampoule et UVB 200 VHO T5 39W,Lumiere,lighting,created,product,high,Lumiere,lighting,39.99,0,no,no,no,Exo Terra,Exo Terra Ampoule et UVB 200 VHO T5 39W,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
577,site_product_clover,56370G7M6MP38,273bb35f-5367-46b0-94b1-c75d7e72d798,PT2429 Exo Terra Ampoule et UVB 200 VHO T5 54W,Lumiere,lighting,created,product,high,Lumiere,lighting,41.99,0,no,no,no,Exo Terra,Exo Terra Ampoule et UVB 200 VHO T5 54W,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
578,site_product_clover,BNS1V0T0ZX4PG,01255206-61ef-4702-8838-ec0fd2f522a0,PT2430 Exo Terra Ampoule et UVB 300 VHO T5 8W,Lumiere,lighting,created,product,high,Lumiere,lighting,39.99,0,no,no,no,Exo Terra,Exo Terra Ampoule et UVB 300 VHO T5 8W,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
579,site_product_clover,43KTR4GZY94GE,9849242f-15d2-4cf7-b4e9-337bc7bb47e4,PT2431  Exo Terra Ampoule et UVB 300 VHO T5 24W,Lumiere,lighting,created,product,high,Lumiere,lighting,39.99,0,no,no,no,Exo Terra,Exo Terra Ampoule et UVB 300 VHO T5 24W,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
580,site_product_clover,71XFW643TS6F6,d92d7d32-a45d-4228-b718-8611005729f9,PT2432  Exo Terra Ampoule et UVB 300 VHO T5 39W,Lumiere,lighting,created,product,high,Lumiere,lighting,39.99,0,no,no,no,Exo Terra,Exo Terra Ampoule et UVB 300 VHO T5 39W,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
581,site_product_clover,FVY14Q9Y7PB70,1b35034e-0a26-435e-a490-994bc581d5f5,PT2433  Exo Terra Ampoule et UVB 300 VHO T5 54W,Lumiere,lighting,created,product,high,Lumiere,lighting,41.99,0,no,no,no,Exo Terra,Exo Terra Ampoule et UVB 300 VHO T5 54W,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
582,site_product_clover,KFJBHHKQ3YHM4,f9f0a3a3-b90c-414c-9396-c5b931d60c42,RARLLC1 Arcadia LumenIZE T5 to T5 1.2m Link Cable,Lumiere,lighting,created,product,high,Lumiere,lighting,9.99,0,no,no,no,,RARLLC1 Arcadia LumenIZE T5 to T5 1.2m Link Cable,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
583,site_product_clover,S5BMC34BADJ24,2614d08f-5411-497b-91ca-2f74eea7ce24,"RARLZ24FZ Arcadia LumenIZE Pro T5 UVB Kit, D3 Forest, 6% UV-B, 24 Watt",,lighting,created,product,high,Lumiere,lighting,174.99,0,no,no,no,,"RARLZ24FZ Arcadia LumenIZE Pro T5 UVB Kit, D3 Forest, 6% UV-B, 24 Watt",enrichir luego publicar,"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",
584,site_product_clover,CPF8ZMC58XW8E,d819770b-11c4-41aa-a335-e49f434d4901,"RARLZ24RZ Arcadia LumenIZE Pro T5 UVB Kit, D3+ Desert, 12% UV-B, 24 Watt",,lighting,created,product,high,Lumiere,lighting,174.99,0,no,no,no,,"RARLZ24RZ Arcadia LumenIZE Pro T5 UVB Kit, D3+ Desert, 12% UV-B, 24 Watt",enrichir luego publicar,"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",
585,site_product_clover,FWEFRT6F5TR4A,271989e2-4dba-469f-9056-49928655fdbd,"RARLZ39FZ Arcadia LumenIZE Pro T5 UVB Kit, D3 Forest, 6% UV-B, 39 Watt",,lighting,created,product,high,Lumiere,lighting,189.99,0,no,no,no,,"RARLZ39FZ Arcadia LumenIZE Pro T5 UVB Kit, D3 Forest, 6% UV-B, 39 Watt",enrichir luego publicar,"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",
586,site_product_clover,F5Q6WK14NC3N8,09f24ebf-3d62-4418-a10c-221ba69107be,"RARLZ39RZ Arcadia LumenIZE Pro T5 UVB Kit, D3+ Desert, 12% UV-B, 39 Watt",,lighting,created,product,high,Lumiere,lighting,189.99,0,no,no,no,,"RARLZ39RZ Arcadia LumenIZE Pro T5 UVB Kit, D3+ Desert, 12% UV-B, 39 Watt",enrichir luego publicar,"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",
587,site_product_clover,D8ZQMSRA15BCE,92095df4-7bbf-48dc-92de-72b653548d6f,"RARLZ54FZ Arcadia LumenIZE Pro T5 UVB Kit, D3 Forest, 6% UV-B, 54 Watt",,lighting,created,product,high,Lumiere,lighting,199.99,0,no,no,no,,"RARLZ54FZ Arcadia LumenIZE Pro T5 UVB Kit, D3 Forest, 6% UV-B, 54 Watt",enrichir luego publicar,"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",
588,site_product_clover,ZSVV2SSGYP1RY,6a9a4351-287b-49d2-b6a6-27a8db010f74,"RARLZ54RZ Arcadia LumenIZE Pro T5 UVB Kit, D3+ Desert, 12% UV-B, 54 Watt",,lighting,created,product,high,Lumiere,lighting,199.99,0,no,no,no,,"RARLZ54RZ Arcadia LumenIZE Pro T5 UVB Kit, D3+ Desert, 12% UV-B, 54 Watt",enrichir luego publicar,"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",
589,site_product_clover,WC73AQDV3HM4C,9734c5fb-ff1c-488b-a7b6-b23d0c0b7939,RARTP14SZ Arcadia Pro T5 ShadeDweller-Max Kit 2.5% UVB 14W,Lumiere,lighting,created,product,high,Lumiere,lighting,124.99,0,no,no,no,,RARTP14SZ Arcadia Pro T5 ShadeDweller-Max Kit 2.5% UVB 14W,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
